iter	RMSE	MAP:top=5
2552	0.6335695677	0.8225455783
2553	0.6335377948	0.8225655883
2554	0.6335123269	0.8222954533
2555	0.6335028797	0.8223554833
2556	0.6334748174	0.8223821633
2557	0.6334454598	0.8223221333
2558	0.6334229913	0.8222871158
2559	0.6334072091	0.8225130621
2560	0.6333869389	0.8223930021
2561	0.6333606	0.822252932
2562	0.6333392177	0.8225475238
2563	0.6333047346	0.8225925463
2564	0.6332828274	0.8229810739
2565	0.6332505084	0.8230449947
2566	0.633219	0.8228632372
2567	0.6332170634	0.8228632372
2568	0.633188331	0.8229782947
2569	0.6331804722	0.8228782447
2570	0.6331513169	0.8227498471
2571	0.6331399612	0.8227581846
2572	0.6331232271	0.8226414596
2573	0.6331006295	0.8225622533
2574	0.6330870516	0.8225822634
2575	0.6330414005	0.8226489634
2576	0.6330158021	0.8226422934
2577	0.6329752919	0.823064171
2578	0.6329436001	0.8230491635
2579	0.6329099895	0.8235627536
2580	0.6328856194	0.8233126285
2581	0.6328540828	0.8233126285
2582	0.6328325322	0.8234210161
2583	0.6328056009	0.8234677061
2584	0.6327803886	0.8234743761
2585	0.6327399018	0.823324301
2586	0.6327031449	0.8230825135
2587	0.6326747294	0.8232826135
2588	0.6326664602	0.823290951
2589	0.6326509364	0.8236111111
2590	0.6326378944	0.8235010561
2591	0.6325998056	0.8236177811
2592	0.6325709383	0.8237545161
2593	0.6325431345	0.8237128286
2594	0.6325208644	0.8235844311
2595	0.6324935015	0.8236611361
2596	0.632459101	0.8233426435
2597	0.6324358512	0.8231992385
2598	0.63242014	0.8233976711
2599	0.6323891531	0.8238195487
2600	0.6323717795	0.8239996387
2601	0.6323523334	0.8242180813
2602	0.6323272941	0.8241847313
2603	0.6323056717	0.8238478962
2604	0.6322726113	0.8241305375
2605	0.6322417228	0.8241146962
2606	0.6322195536	0.8242697738
2607	0.632183005	0.8242514313
2608	0.6321671049	0.8242614363
2609	0.6321451525	0.8243231338
2610	0.6321104696	0.8242914513
2611	0.6320842191	0.8241680563
2612	0.6320527188	0.8243898338
2613	0.6320497647	0.8243898338
2614	0.6320243757	0.8245148963
2615	0.6319964097	0.8245165638
2616	0.6319559724	0.8243131288
2617	0.6319376945	0.8242781113
2618	0.6319044342	0.8239604524
2619	0.6318707013	0.824025485
2620	0.6318479129	0.8240805125
2621	0.6318261651	0.8239654549
2622	0.6317980737	0.824078845
2623	0.6317780395	0.8240271525
2624	0.631740844	0.8240371575
2625	0.6317228374	0.8241272025
2626	0.6316861339	0.82422225
2627	0.6316752106	0.82414221
2628	0.6316570462	0.8244023401
2629	0.6316402126	0.824358985
2630	0.6316175479	0.824265605
2631	0.6315827458	0.8243106275
2632	0.6315438554	0.8243773276
2633	0.6315190408	0.8245224001
2634	0.6315087032	0.8244223501
2635	0.6314876284	0.8243723251
2636	0.6314662313	0.8245599188
2637	0.6314416647	0.8247133289
2638	0.6314198557	0.8245349063
2639	0.6314049177	0.8244448613
2640	0.6313749482	0.8244181813
2641	0.6313419355	0.8244181813
2642	0.631315543	0.8245482463
2643	0.6312895374	0.8242831138
2644	0.6312613107	0.8242347563
2645	0.6312546209	0.8242747763
2646	0.631254375	0.8242747763
2647	0.6312261925	0.8239913012
2648	0.6311726599	0.8240546662
2649	0.6311534586	0.8243081263
2650	0.6311301842	0.8242764438
2651	0.6311300493	0.8242764438
2652	0.6311131969	0.8243681563
2653	0.6310890907	0.8243698238
2654	0.6310635965	0.8244481963
2655	0.6310525973	0.8244898838
2656	0.631037074	0.8245449113
2657	0.6310219344	0.8246716414
2658	0.6309993382	0.8248100439
2659	0.6309989975	0.8248100439
2660	0.6309753459	0.8247483464
2661	0.6309433506	0.8249351064
2662	0.6309136067	0.8248217164
2663	0.6308814711	0.8250218165
2664	0.6308637266	0.825036824
2665	0.6308470002	0.8251585515
2666	0.630810564	0.825253599
2667	0.6307951223	0.825063504
2668	0.6307749475	0.8249943027
2669	0.6307556294	0.8253611528
2670	0.6307306112	0.8252027403
2671	0.6307028168	0.8251026902
2672	0.6306697474	0.8253811628
2673	0.6306382967	0.8252652715
2674	0.6306169935	0.825176894
2675	0.6305911224	0.8254370241
2676	0.630558009	0.8251218665
2677	0.6305331949	0.824993469
2678	0.6305067404	0.8254503641
2679	0.6304804946	0.8256250347
2680	0.6304495485	0.8255800122
2681	0.6304140693	0.8253882497
2682	0.6303784089	0.8255583347
2683	0.6303607567	0.8257667723
2684	0.6303415247	0.8261603024
2685	0.6303227759	0.8262103274
2686	0.6303057805	0.8262103274
2687	0.6302876293	0.8261653049
2688	0.6302567968	0.8260302373
2689	0.6302352446	0.8261336224
2690	0.6302149559	0.8259952198
2691	0.6301907635	0.8259885498
2692	0.6301665727	0.8258801623
2693	0.6301414648	0.8261561336
2694	0.6301088772	0.8262561836
2695	0.6300838613	0.8265963537
2696	0.6300618777	0.8266430437
2697	0.6300379698	0.8266947363
2698	0.6300199378	0.8267581013
2699	0.6299967511	0.826798955
2700	0.6299695906	0.826792285
2701	0.6299480634	0.826685565
2702	0.6299285841	0.8266905675
2703	0.6299010608	0.8267939525
2704	0.6298734821	0.82659552
2705	0.6298401676	0.8265871825
2706	0.6297964661	0.82656217
2707	0.6297801671	0.8265538325
2708	0.6297585683	0.8264837975
2709	0.6297327216	0.8263337224
2710	0.6297191691	0.8264337724
2711	0.6296705728	0.8264437774
2712	0.6296346117	0.8264254349
2713	0.6296147774	0.826498805
2714	0.6295977307	0.82654883
2715	0.629582177	0.82679562
2716	0.6295680105	0.8268306375
2717	0.629543002	0.8269490301
2718	0.629510786	0.8269456951
2719	0.6294891713	0.8271124451
2720	0.6294622457	0.8273592352
2721	0.6294400729	0.8272791952
2722	0.6294163457	0.8270249013
2723	0.6294042294	0.8270249013
2724	0.6293792972	0.8269365238
2725	0.6293548075	0.8270586682
2726	0.6293243656	0.8269911345
2727	0.6293047989	0.8269944695
2728	0.6292795713	0.8268827469
2729	0.6292615393	0.8269477794
2730	0.6292488297	0.8269944695
2731	0.6292236655	0.8270186482
2732	0.6291918831	0.8269886332
2733	0.6291608955	0.8270386582
2734	0.6291381202	0.8271086932
2735	0.6291155036	0.827096187
2736	0.629085822	0.8271337057
2737	0.62906537	0.8271120282
2738	0.6290494792	0.8271637207
2739	0.6290264542	0.8271203657
2740	0.6289949893	0.8272337558
2741	0.6289726143	0.8273046245
2742	0.6289506328	0.8273137958
2743	0.6289201965	0.8275405758
2744	0.6288940871	0.8275560002
2745	0.6288672666	0.8276710578
2746	0.628844256	0.8278578178
2747	0.6288119033	0.8278077928
2748	0.6287867638	0.8277077428
2749	0.628757103	0.8277427603
2750	0.628733844	0.8278961703
2751	0.6287060314	0.8278261353
2752	0.628692932	0.8277844478
2753	0.6286648804	0.8276743928
2754	0.6286469613	0.8277377578
2755	0.6286264559	0.8278244678
2756	0.6286108709	0.8278061253
2757	0.6285799391	0.8279053416
2758	0.628557877	0.827793619
2759	0.6285223715	0.827670224
2760	0.6285002178	0.8280570841
2761	0.6284837368	0.8280670891
2762	0.6284669129	0.8281071091
2763	0.6284268613	0.8279970541
2764	0.628396111	0.8278753266
2765	0.6283795811	0.8279953866
2766	0.6283571679	0.8281588016
2767	0.6283426292	0.8280704241
2768	0.6283162811	0.8278152965
2769	0.6282929657	0.8280354066
2770	0.6282699676	0.8279253516
2771	0.6282421946	0.8280779279
2772	0.6282192777	0.8281462954
2773	0.6281774326	0.8281262854
2774	0.6281505302	0.8281813129
2775	0.6281229598	0.8281521316
2776	0.6281028168	0.8281171141
2777	0.6280606454	0.8286573842
2778	0.628017399	0.8287274193
2779	0.6279832301	0.8285456617
2780	0.6279666277	0.8285590017
2781	0.62793788	0.8285673392
2782	0.6279101141	0.8285623367
2783	0.6278897904	0.8285623367
2784	0.6278597298	0.8287024068
2785	0.6278382572	0.828544828
2786	0.6278212218	0.828471458
2787	0.6277965083	0.82853121
2788	0.6277960847	0.82853121
2789	0.6277534675	0.8288291368
2790	0.627724992	0.8288024568
2791	0.6277124124	0.8285690067
2792	0.6276859954	0.8285539992
2793	0.6276595992	0.8286290367
2794	0.6276343203	0.8289202935
2795	0.6275988797	0.8293521761
2796	0.6275756633	0.8290716191
2797	0.6275549521	0.8291933467
2798	0.6275299886	0.8290716191
2799	0.6275233115	0.8290399366
2800	0.6274954606	0.8291549942
2801	0.6274755362	0.8291349842
2802	0.6274525897	0.8291750042
2803	0.6274164234	0.8291733367
2804	0.627381587	0.8293784392
2805	0.6273490364	0.8294151242
2806	0.627319809	0.8293117392
2807	0.6272953642	0.8293917792
2808	0.6272713373	0.8294384692
2809	0.6272474777	0.8295268468
2810	0.6272292169	0.8294951642
2811	0.6272177014	0.8297152743
2812	0.6272004325	0.8297402868
2813	0.6271765701	0.8296173087
2814	0.6271317884	0.8294622311
2815	0.6271072918	0.8297373687
2816	0.6270829619	0.8302492913
2817	0.6270540747	0.8302292813
2818	0.627038243	0.8300892113
2819	0.6270197121	0.8301709188
2820	0.6269932575	0.8301325663
2821	0.6269687142	0.8299371908
2822	0.6269376899	0.829849647
2823	0.6269074773	0.829686232
2824	0.6268786838	0.8298829971
2825	0.6268506576	0.829782947
2826	0.6268206991	0.8299613696
2827	0.626806637	0.8299080096
2828	0.6267918424	0.8298679896
2829	0.6267637397	0.829772942
2830	0.626743835	0.8297979545
2831	0.6267202621	0.8297979545
2832	0.6267199728	0.8297979545
2833	0.6267058573	0.8298696571
2834	0.6266873709	0.8297079095
2835	0.6266698393	0.829632872
2836	0.626635193	0.8299380246
2837	0.6266143369	0.8298646545
2838	0.626586786	0.8295411595
2839	0.6265519313	0.8296778945
2840	0.6265262159	0.8298079595
2841	0.626507842	0.829856317
2842	0.6264891971	0.8299513646
2843	0.6264762251	0.8299113446
2844	0.6264607123	0.8299663721
2845	0.6264205028	0.8300180646
2846	0.6264032824	0.8301581346
2847	0.6263722568	0.8303315547
2848	0.6263499474	0.8302540159
2849	0.6263313438	0.8303940859
2850	0.6262910639	0.8305191485
2851	0.6262690294	0.830640876
2852	0.6262503593	0.8306158635
2853	0.6262322397	0.830590851
2854	0.626207392	0.8306658885
2855	0.6261873645	0.8306458785
2856	0.6261472673	0.8305925185
2857	0.6261152771	0.8303924184
2858	0.6260921766	0.8304541159
2859	0.6260780403	0.8303090434
2860	0.6260365575	0.8306525485
2861	0.6260027629	0.830820966
2862	0.6259683402	0.8308676561
2863	0.6259364649	0.8307317548
2864	0.6259093535	0.8306984048
2865	0.6258703147	0.8310294036
2866	0.6258507862	0.8310294036
2867	0.6258296892	0.8309293536
2868	0.625818105	0.8310285698
2869	0.625793948	0.8309652048
2870	0.6257692334	0.8310977711
2871	0.6257478172	0.8313012062
2872	0.6257280858	0.8313295537
2873	0.6257048848	0.8309293536
2874	0.6256968116	0.8309093436
2875	0.6256694203	0.8312678562
2876	0.6256475219	0.8312878662
2877	0.6256110525	0.8314379412
2878	0.6255899886	0.8314304374
2879	0.6255632135	0.8313737424
2880	0.6255492914	0.8313137124
2881	0.6255335844	0.8312970374
2882	0.6255071738	0.8312453449
2883	0.6254725927	0.8311786449
2884	0.6254559388	0.8312836974
2885	0.6254412562	0.8314037574
2886	0.6254122362	0.8313537324
2887	0.6253912106	0.83147546
2888	0.6253707575	0.8313287199
2889	0.6253352883	0.8313795787
2890	0.6253191095	0.8314796287
2891	0.6252919847	0.8312261686
2892	0.6252706833	0.8312511811
2893	0.6252561414	0.8314712912
2894	0.6252346174	0.8314940804
2895	0.6252103807	0.8317425379
2896	0.6251840575	0.8317325329
2897	0.6251497217	0.8316825079
2898	0.6251369225	0.831832583
2899	0.625117021	0.8319331888
2900	0.625096222	0.8319065088
2901	0.6250637309	0.8315696737
2902	0.6250445782	0.8316558279
2903	0.6250118851	0.8319509755
2904	0.6249903091	0.8317558779
2905	0.6249643593	0.8318531488
2906	0.6249520749	0.8319348563
2907	0.6249341587	0.832052693
2908	0.6249096295	0.8320476905
2909	0.624884138	0.8323278306
2910	0.6248671781	0.8322219443
2911	0.6248314605	0.8325771219
2912	0.6248117033	0.8324003669
2913	0.6247767298	0.8323169918
2914	0.6247306009	0.8323386693
2915	0.6247007657	0.8322903118
2916	0.6246644848	0.8322198599
2917	0.6246374917	0.8319447224
2918	0.6246130617	0.8320989661
2919	0.6245792118	0.8321606637
2920	0.6245624571	0.8321823412
2921	0.6245333399	0.8322507087
2922	0.6245137801	0.8322357012
2923	0.6244843596	0.8321373187
2924	0.6244514131	0.8320689511
2925	0.624434629	0.8321606637
2926	0.6244182188	0.8321506587
2927	0.6244046766	0.8319855761
2928	0.6243877485	0.8322944806
2929	0.6243690177	0.8322957312
2930	0.6243517135	0.8324584514
2931	0.6243311897	0.8323217164
2932	0.6243016856	0.8322833639
2933	0.624284499	0.8324918015
2934	0.6242706666	0.8326218665
2935	0.624232951	0.832673559
2936	0.6241966998	0.8330216497
2937	0.6241580425	0.8328915847
2938	0.6241282142	0.8330083097
2939	0.6240956115	0.8328448947
2940	0.6240810842	0.8331934023
2941	0.62406374	0.8333797454
2942	0.6240406596	0.8331896504
2943	0.6240350042	0.8332696904
2944	0.6240125006	0.8331963204
2945	0.623992167	0.8330579178
2946	0.6239701977	0.8331929854
2947	0.6239363446	0.833474793
2948	0.6239192362	0.8335189817
2949	0.6238946581	0.8335990217
2950	0.6238677573	0.8333880829
2951	0.6238443563	0.8333347229
2952	0.623830145	0.8336090267
2953	0.6238042387	0.8339241843
2954	0.6237740352	0.8339141793
2955	0.6237554067	0.8337174143
2956	0.6237330015	0.8339291868
2957	0.6237199731	0.8338274693
2958	0.6236964839	0.8338224668
2959	0.6236607755	0.8338674893
2960	0.623635179	0.8339241843
2961	0.6235972306	0.8337540993
2962	0.6235714518	0.8338024568
2963	0.6235290587	0.8337632705
2964	0.6234915786	0.8337786949
2965	0.6234654916	0.8338353899
2966	0.6234346688	0.8339387749
2967	0.6234164365	0.834038825
2968	0.6233993126	0.8339704575
2969	0.6233668583	0.8340638375
2970	0.6233411335	0.83404883
2971	0.6233248835	0.8340238175
2972	0.6233078092	0.8342405925
2973	0.6232760809	0.8344173476
2974	0.6232277094	0.8345340726
2975	0.6232100763	0.8346708076
2976	0.6231766866	0.8347625201
2977	0.6231644493	0.8347308376
2978	0.6231443662	0.8345307376
2979	0.6231162251	0.8346891501
2980	0.6230847713	0.8348525652
2981	0.6230534178	0.8346869268
2982	0.6230203319	0.8347119393
2983	0.6229961811	0.8349653994
2984	0.622978935	0.8349116225
2985	0.6229635751	0.8347619643
2986	0.6229536509	0.8347619643
2987	0.6229148382	0.8347465399
2988	0.6228949436	0.8345514424
2989	0.6228765553	0.8345547774
2990	0.622854872	0.8348786893
2991	0.6228280405	0.8349983325
2992	0.6228045969	0.8350654494
2993	0.622779698	0.8348286643
2994	0.6227555651	0.8351571619
2995	0.6227320756	0.8350254294
2996	0.6227045157	0.8347024901
2997	0.6226887279	0.8347541826
2998	0.6226708476	0.8349109277
2999	0.6226277509	0.8347858652
3000	0.6226172017	0.8346858151
3001	0.6225969338	0.8348025402
3002	0.6225666697	0.8351410427
3003	0.6225328259	0.8353778278
3004	0.6224981479	0.8348946696
3005	0.622463105	0.8350047246
3006	0.6224426554	0.8349442777
3007	0.6224164878	0.8348508977
3008	0.6223972041	0.8349476127
3009	0.6223766967	0.8349759602
3010	0.6223747253	0.8349759602
3011	0.6223565073	0.8350176477
3012	0.6223295013	0.8351327052
3013	0.6223032941	0.8351927353
3014	0.6222783152	0.8353540659
3015	0.6222562025	0.835667556
3016	0.6222334711	0.8353628203
3017	0.6222004828	0.8353961703
3018	0.6221698173	0.8352723584
3019	0.6221417512	0.8352323384
3020	0.6221078588	0.8352373409
3021	0.6220888091	0.8353057084
3022	0.6220701098	0.8354641209
3023	0.6220361063	0.835180229
3024	0.6220108977	0.8351118615
3025	0.6219876	0.8352119115
3026	0.621965488	0.8354336891
3027	0.6219412571	0.835276944
3028	0.6219176145	0.8352961203
3029	0.6219174546	0.8352961203
3030	0.6218911262	0.835210244
3031	0.621852093	0.836054833
3032	0.6218225586	0.8362432605
3033	0.6218058242	0.8365850981
3034	0.6217983231	0.8364300206
3035	0.6217699625	0.8364283531
3036	0.6217385866	0.836348313
3037	0.6217117432	0.836248263
3038	0.6216879017	0.8364483631
3039	0.6216556536	0.8366067756
3040	0.6216357727	0.8364033406
3041	0.6216263637	0.8368063198
3042	0.6216035575	0.8363427547
3043	0.621586029	0.8362339503
3044	0.6215591997	0.8361739203
3045	0.6215381125	0.8361489078
3046	0.6215106635	0.835974654
3047	0.6214805608	0.836004669
3048	0.6214491964	0.836044689
3049	0.6214272487	0.8361230615
3050	0.6214061815	0.8364999166
3051	0.6213807071	0.8362001834
3052	0.6213692223	0.836465316
3053	0.6213599156	0.8366537435
3054	0.621344882	0.8367788061
3055	0.621307075	0.8367387861
3056	0.6212789675	0.8368671836
3057	0.6212577085	0.8367771386
3058	0.6212279035	0.8367971486
3059	0.6212056565	0.8368138236
3060	0.6211859887	0.8366103885
3061	0.6211631594	0.8366303985
3062	0.6211524708	0.8367938136
3063	0.6211251931	0.8371915124
3064	0.6210974884	0.8371131399
3065	0.6210744104	0.8370280974
3066	0.6210471099	0.8373749375
3067	0.6210275233	0.8373249125
3068	0.6210095022	0.8373315825
3069	0.6209847669	0.83751334
3070	0.6209564612	0.8375983825
3071	0.6209219219	0.8375983825
3072	0.6209042077	0.8375983825
3073	0.6208794159	0.8377309488
3074	0.6208583072	0.8376181146
3075	0.6208413136	0.8374647046
3076	0.6208094096	0.837199572
3077	0.6207841961	0.837089517
3078	0.620777006	0.8371145295
3079	0.6207409979	0.8370303207
3080	0.620721928	0.8372387583
3081	0.6206955758	0.8372921183
3082	0.6206832752	0.837236257
3083	0.6206524514	0.837236257
3084	0.620633382	0.8374663721
3085	0.6206072076	0.8375113946
3086	0.620573836	0.83769343
3087	0.6205516472	0.8379377189
3088	0.6205298778	0.8380677839
3089	0.6205219352	0.8379377189
3090	0.6204899785	0.8378851926
3091	0.6204590531	0.83757337
3092	0.6204534956	0.83747332
3093	0.6204279601	0.8375316825
3094	0.6204079486	0.837530015
3095	0.6203991176	0.8375550275
3096	0.620378129	0.8375113946
3097	0.6203569302	0.8374880496
3098	0.620351394	0.8374755433
3099	0.6203261265	0.8373471458
3100	0.6202896749	0.83764007
3101	0.6202748225	0.83760672
3102	0.6202597284	0.83760672
3103	0.6202474701	0.83752001
3104	0.6202212523	0.83739995
3105	0.620192491	0.83739328
3106	0.620166286	0.8374955533
3107	0.6201323285	0.8377265021
3108	0.6200865427	0.8381083597
3109	0.6200550308	0.8378982547
3110	0.6200404194	0.8379311878
3111	0.6200199854	0.8379778778
3112	0.6200052519	0.8381329554
3113	0.6199871089	0.8383213829
3114	0.6199648545	0.8382646879
3115	0.6199269718	0.8383484798
3116	0.6199097422	0.8384852148
3117	0.6199095411	0.8384852148
3118	0.6198869963	0.8386603024
3119	0.6198690572	0.8386069424
3120	0.6198495198	0.8384001723
3121	0.6198326507	0.8384902173
3122	0.6198105156	0.8382967873
3123	0.6198075572	0.8382967873
3124	0.6197786111	0.8382717748
3125	0.6197478097	0.8385009171
3126	0.6197265488	0.8383380579
3127	0.6197096039	0.8383730754
3128	0.6196878706	0.8385398255
3129	0.6196549334	0.838551498
3130	0.6196204301	0.8383714079
3131	0.6196006415	0.8382463454
3132	0.619574359	0.8384892446
3133	0.6195525812	0.8383008171
3134	0.6195317405	0.8383729365
3135	0.6195038078	0.8383829415
3136	0.6194873738	0.838421294
3137	0.6194628809	0.8383796065
3138	0.6194293214	0.838424629
3139	0.6193989144	0.838571369
3140	0.6193686651	0.838668084
3141	0.6193393746	0.838421294
3142	0.6193094208	0.838598049
3143	0.6192903049	0.838678089
3144	0.6192878221	0.838678089
3145	0.619270418	0.8386597465
3146	0.6192482881	0.8387552109
3147	0.6192206082	0.8390132566
3148	0.6191859403	0.8390282641
3149	0.6191490599	0.8390366016
3150	0.6191217733	0.8390149241
3151	0.6190966551	0.8393967817
3152	0.6190802193	0.8393717692
3153	0.6190553768	0.8393884442
3154	0.6190431229	0.8395635318
3155	0.6190200513	0.8396335668
3156	0.6190011301	0.8396385693
3157	0.6189995431	0.8396385693
3158	0.6189672963	0.8399037019
3159	0.6189478846	0.8396948474
3160	0.6189215546	0.8397215274
3161	0.618902404	0.8396915124
3162	0.6188999498	0.8395314324
3163	0.61887373	0.8394814074
3164	0.6188547566	0.8395064199
3165	0.6188316904	0.8395514424
3166	0.6188107988	0.8394376355
3167	0.6187859088	0.8394476405
3168	0.618771469	0.8393684342
3169	0.6187464575	0.8395935468
3170	0.6187282244	0.8398236618
3171	0.6186976326	0.8399237119
3172	0.6186811833	0.8400270969
3173	0.618664427	0.8400137569
3174	0.6186381078	0.8397942027
3175	0.6186115972	0.8398742427
3176	0.6185904949	0.8398642377
3177	0.6185578545	0.8401143627
3178	0.6185414152	0.8401477127
3179	0.6185255276	0.8401156134
3180	0.6185082618	0.8399672058
3181	0.6184920587	0.8399075927
3182	0.6184768341	0.8400726752
3183	0.6184440116	0.8400993552
3184	0.6184393323	0.8401193652
3185	0.6184248817	0.8401310377
3186	0.6183922914	0.8402477628
3187	0.6183800033	0.8402894503
3188	0.6183517007	0.8403344728
3189	0.6183183812	0.8401760603
3190	0.618294892	0.8403061253
3191	0.6182702793	0.8402344228
3192	0.6182479276	0.8398442277
3193	0.6182209893	0.8398592352
3194	0.6181900513	0.8397091601
3195	0.6181727742	0.8398058752
3196	0.6181498629	0.8396583014
3197	0.6181424046	0.8396583014
3198	0.6181235409	0.8398067089
3199	0.618092198	0.8397099939
3200	0.618072568	0.8399259352
3201	0.6180530709	0.8398800789
3202	0.6180323296	0.8398417264
3203	0.618015542	0.8399501139
3204	0.6180018006	0.8397333389
3205	0.6179598272	0.8397723862
3206	0.6179407033	0.8397911456
3207	0.6179272788	0.8400245956
3208	0.6179042681	0.8400491913
3209	0.6178656147	0.8401292313
3210	0.6178429949	0.8401842588
3211	0.6178175887	0.8403410038
3212	0.6177998598	0.8401792563
3213	0.6177890599	0.84018009
3214	0.6177694165	0.8402481796
3215	0.6177436311	0.840123534
3216	0.6177219273	0.8399567839
3217	0.6177018108	0.8398634039
3218	0.6176823643	0.8398300539
3219	0.6176641351	0.8398900839
3220	0.6176375973	0.8398042077
3221	0.6176013912	0.8397937858
3222	0.6175845049	0.8398221333
3223	0.6175657013	0.8395469957
3224	0.6175402873	0.8394690401
3225	0.6175085761	0.8395307376
3226	0.6174791846	0.8399559502
3227	0.6174455466	0.8396708076
3228	0.6174339042	0.8399059252
3229	0.6174028941	0.8397641876
3230	0.6173689434	0.8401377077
3231	0.6173667356	0.8401377077
3232	0.617348014	0.8401427102
3233	0.6173253041	0.840353927
3234	0.6173026225	0.840183425
3235	0.6172792252	0.8401871769
3236	0.617241799	0.840196765
3237	0.6172069897	0.8403768551
3238	0.617172739	0.8402822244
3239	0.6171508402	0.840547357
3240	0.6171219966	0.840680757
3241	0.617098495	0.8405456895
3242	0.6170823935	0.8406415708
3243	0.6170581725	0.8406432383
3244	0.6170253386	0.8407232783
3245	0.6169982353	0.8407783058
3246	0.6169605572	0.8409967484
3247	0.6169320571	0.8410200934
3248	0.6169022054	0.8409400534
3249	0.616879965	0.840994664
3250	0.6168480708	0.8408049858
3251	0.6168138266	0.8408408371
3252	0.6167957862	0.8407674671
3253	0.6167667918	0.8407974821
3254	0.6167465573	0.8407874771
3255	0.6167178356	0.8409275471
3256	0.6166953409	0.8411409872
3257	0.6166702594	0.8411409872
3258	0.6166332022	0.8409975821
3259	0.6166137988	0.8408987827
3260	0.6165979765	0.8407612139
3261	0.6165671556	0.8408762715
3262	0.6165373259	0.8409463065
3263	0.6165159913	0.8409463065
3264	0.6164826451	0.841111389
3265	0.6164745321	0.841131399
3266	0.6164579653	0.8413264966
3267	0.6164311838	0.841358596
3268	0.6164044977	0.8414323829
3269	0.6163906288	0.8416069146
3270	0.6163663435	0.8419670947
3271	0.6163327115	0.8416819521
3272	0.6163119021	0.841421822
3273	0.6162782354	0.8413759658
3274	0.6162565339	0.8413759658
3275	0.6162341466	0.8413559558
3276	0.6161896343	0.8414493358
3277	0.6161518641	0.8416727808
3278	0.6161384121	0.8418395309
3279	0.6161087647	0.8417628259
3280	0.6160900033	0.8416983492
3281	0.616069918	0.8418384192
3282	0.6160406056	0.8416611083
3283	0.6160177788	0.8415227058
3284	0.6159833011	0.8417086321
3285	0.6159641633	0.8417586571
3286	0.6159448671	0.8418587071
3287	0.6159222898	0.8420254572
3288	0.6158890912	0.8415485521
3289	0.6158669196	0.8415435496
3290	0.6158491181	0.8416052471
3291	0.6158255355	0.8417119671
3292	0.6157931345	0.8417970096
3293	0.6157667995	0.8418870546
3294	0.6157380864	0.8419904397
3295	0.6157192395	0.8419687622
3296	0.6156952556	0.8420996609
3297	0.6156726661	0.8419996109
3298	0.615651649	0.8420446334
3299	0.6156249932	0.8421177255
3300	0.6156032984	0.841955978
3301	0.6155698658	0.842172753
3302	0.6155408768	0.8423728531
3303	0.6155155854	0.8425729531
3304	0.6154859804	0.8424823523
3305	0.6154731193	0.8424523373
3306	0.6154569371	0.8424078706
3307	0.6154369083	0.8422678006
3308	0.6154182457	0.8425329331
3309	0.6154044935	0.8425629481
3310	0.6153875058	0.8425629481
3311	0.6153711488	0.8424024512
3312	0.6153519261	0.8423824412
3313	0.6153337938	0.8423824412
3314	0.615306148	0.8423624312
3315	0.6152945631	0.8424091212
3316	0.615281818	0.8423490912
3317	0.6152600002	0.8424641487
3318	0.6152361561	0.8426375688
3319	0.6152113917	0.8429277139
3320	0.6151825102	0.8426220054
3321	0.6151641076	0.843023873
3322	0.615140622	0.8430772331
3323	0.6151205089	0.8429488355
3324	0.6150890815	0.8431700573
3325	0.6150614631	0.8433173531
3326	0.6150504984	0.8434168473
3327	0.6150377119	0.8436079151
3328	0.6150205516	0.8435395476
3329	0.6150011335	0.8435428826
3330	0.6149832617	0.8438096826
3331	0.6149721037	0.8435895726
3332	0.6149579879	0.8436887888
3333	0.6149424078	0.8435273192
3334	0.6149271544	0.8434756267
3335	0.6149048461	0.8432038241
3336	0.6148802772	0.8430654216
3337	0.6148560022	0.8432621866
3338	0.6148390889	0.8433155467
3339	0.6148143082	0.8433955867
3340	0.6147955382	0.8433889167
3341	0.6147722417	0.8434361625
3342	0.6147529224	0.8433394475
3343	0.6147365366	0.8434561725
3344	0.61471184	0.843267745
3345	0.6146874573	0.8430359624
3346	0.6146492474	0.843314435
3347	0.6146314573	0.8432160525
3348	0.6146142034	0.8431210049
3349	0.6145726705	0.8433227725
3350	0.614543163	0.843374465
3351	0.6145208693	0.8438230226
3352	0.6145011636	0.8436862876
3353	0.6144655998	0.8436095826
3354	0.6144324254	0.8436062476
3355	0.6144104977	0.8436262576
3356	0.6143937724	0.8436962926
3357	0.6143791282	0.8437113001
3358	0.6143539879	0.8436579401
3359	0.6143330823	0.8438030126
3360	0.6143152906	0.8438663776
3361	0.6142989435	0.8437663276
3362	0.6142788414	0.8437263076
3363	0.6142621716	0.8437062976
3364	0.6142413658	0.8440231227
3365	0.6142194081	0.8441231727
3366	0.614210164	0.8441148352
3367	0.6141901667	0.8440635596
3368	0.6141670476	0.8441091379
3369	0.6141309482	0.8440424379
3370	0.6141098683	0.8441474904
3371	0.6140951091	0.844195431
3372	0.614055963	0.8442354511
3373	0.614026878	0.8443521761
3374	0.6140044256	0.8444522261
3375	0.6139863067	0.8444722361
3376	0.6139639141	0.8445439386
3377	0.6139427888	0.8442775554
3378	0.6139108666	0.844335918
3379	0.6138938713	0.8443375855
3380	0.6138761889	0.8444443055
3381	0.6138582107	0.8443909455
3382	0.6138371537	0.844442638
3383	0.6138177811	0.8442442054
3384	0.6138104124	0.8443409205
3385	0.6137900849	0.844485993
