iter	Passed	Remaining
1337	404318	1106587
1338	404570	1106147
1339	404775	1105581
1340	405155	1105491
1341	405461	1105199
1342	405668	1104637
1343	405896	1104134
1344	406122	1103626
1345	406477	1103468
1346	406677	1102891
1347	406907	1102393
1348	407105	1101809
1349	407366	1101398
1350	407681	1101132
1351	407873	1100535
1352	408071	1099953
1353	408327	1099528
1354	408649	1099282
1355	408901	1098848
1356	409133	1098358
1357	409349	1097829
1358	409611	1097420
1359	409924	1097151
1360	410251	1096917
1361	410597	1096736
1362	411081	1096921
1363	411440	1096772
1364	411797	1096618
1365	412304	1096863
1366	412660	1096705
1367	412998	1096498
1368	413495	1096714
1369	413921	1096741
1370	414324	1096706
1371	414691	1096574
1372	414957	1096175
1373	415169	1095635
1374	415401	1095149
1375	415662	1094739
1376	415991	1094508
1377	416207	1093979
1378	416424	1093454
1379	416652	1092958
1380	417017	1092820
1381	417215	1092246
1382	417432	1091724
1383	417653	1091209
1384	418006	1091042
1385	418367	1090895
1386	418581	1090364
1387	418810	1089872
1388	419017	1089325
1389	419351	1089108
1390	419584	1088628
1391	419803	1088111
1392	420022	1087595
1393	420245	1087091
1394	420625	1086992
1395	420842	1086473
1396	421052	1085936
1397	421251	1085369
1398	421530	1085012
1399	421848	1084752
1400	422055	1084208
1401	422282	1083716
1402	422483	1083159
1403	422853	1083034
1404	423074	1082527
1405	423271	1081960
1406	423482	1081429
1407	423736	1081009
1408	424062	1080771
1409	424271	1080236
1410	424533	1079837
1411	424970	1079882
1412	425363	1079815
1413	425670	1079528
1414	426080	1079504
1415	426550	1079629
1416	426915	1079491
1417	427316	1079442
1418	427781	1079553
1419	428189	1079520
1420	428500	1079243
1421	429113	1079725
1422	429415	1079422
1423	429612	1078859
1424	429833	1078354
1425	430040	1077815
1426	430433	1077743
1427	430641	1077207
1428	430836	1076638
1429	431060	1076144
1430	431356	1075829
1431	431654	1075519
1432	431870	1075004
1433	432093	1074509
1434	432308	1073993
1435	432669	1073839
1436	432867	1073282
1437	433081	1072766
1438	433300	1072261
1439	433567	1071875
1440	433892	1071634
1441	434112	1071131
1442	434362	1070706
1443	434580	1070200
1444	434954	1070078
1445	435169	1069565
1446	435406	1069108
1447	435630	1068617
1448	435979	1068435
1449	436195	1067927
1450	436408	1067412
1451	436640	1066941
1452	436895	1066529
1453	437221	1066291
1454	437435	1065778
1455	437660	1065294
1456	437860	1064750
1457	438137	1064391
1458	438436	1064088
1459	438654	1063586
1460	438849	1063030
1461	439179	1062802
1462	439893	1063501
1463	440270	1063384
1464	440645	1063264
1465	441127	1063398
1466	441528	1063340
1467	441857	1063106
1468	442358	1063286
1469	442737	1063171
1470	443130	1063091
1471	443548	1063069
1472	443797	1062642
1473	444029	1062175
1474	444254	1061693
1475	444481	1061213
1476	444838	1061047
1477	445052	1060538
1478	445248	1059986
1479	445442	1059430
1480	445746	1059136
1481	446042	1058823
1482	446273	1058356
1483	446488	1057853
1484	446717	1057380
1485	447100	1057275
1486	447319	1056781
1487	447549	1056313
1488	447764	1055809
1489	448052	1055480
1490	448335	1055137
1491	448543	1054617
1492	448776	1054159
1493	448984	1053640
1494	449518	1053886
