iter	QuerySoftMax	MAP:top=5
937	4.642060678	0.6848508977
938	4.642035527	0.6847741927
939	4.642025131	0.6847925352
940	4.642004995	0.6847191651
941	4.641988336	0.6847658551
942	4.641957644	0.6851604969
943	4.641945141	0.6852555444
944	4.641926431	0.6852038519
945	4.641908054	0.6852077428
946	4.641879707	0.6850879606
947	4.641859615	0.6851780057
948	4.641846748	0.6851730032
949	4.641823683	0.6851946807
950	4.641802418	0.6850195931
951	4.641790186	0.6850195931
952	4.641777487	0.6850696181
953	4.641747992	0.6852372019
954	4.641729344	0.685330582
955	4.641705336	0.6857457896
956	4.641686547	0.6858108221
957	4.641674425	0.6857057696
958	4.64164103	0.6857179979
959	4.641619614	0.6856029404
960	4.641598394	0.6855562503
961	4.641572609	0.6852260853
962	4.641552211	0.6855883497
963	4.641532814	0.6858684898
964	4.641515616	0.6857701073
965	4.641497167	0.6856650547
966	4.641486177	0.6856800623
967	4.641409591	0.6857584348
968	4.641394862	0.6858584848
969	4.64137388	0.6858463954
970	4.641363578	0.6858405592
971	4.641343514	0.6857129954
972	4.64131115	0.6856379579
973	4.641291162	0.6854987216
974	4.641280093	0.6855887666
975	4.641266267	0.6851919015
976	4.64124066	0.685206909
977	4.641220617	0.6854203491
978	4.641202805	0.6853152965
979	4.641183562	0.6854020066
980	4.641162165	0.6855370741
981	4.641138974	0.6855224835
982	4.641110132	0.6859476961
983	4.641101661	0.6861344561
984	4.641087028	0.6863929187
985	4.641077799	0.6863178812
986	4.64105572	0.6861469624
987	4.641035979	0.6860852649
988	4.641018033	0.6864187649
989	4.640998702	0.686071369
990	4.640990393	0.686071369
991	4.640981978	0.6859968873
992	4.640968367	0.6858234673
993	4.640950641	0.6865871825
994	4.640924961	0.68667556
995	4.640905705	0.68660886
996	4.640889819	0.6865938525
997	4.640873664	0.6865499416
998	4.640856817	0.6872236118
999	4.640840734	0.6873436718
1000	4.640822611	0.6873675727
1001	4.640803233	0.6870902118
1002	4.640763707	0.6869084542
1003	4.640751885	0.6873319993
1004	4.640741868	0.6872319493
1005	4.640716082	0.6875270969
1006	4.640685697	0.6872486243
1007	4.640668458	0.6874120394
1008	4.640633819	0.6875509977
1009	4.64061564	0.6877827803
1010	4.640605406	0.6877994553
1011	4.640560584	0.6878561503
1012	4.640540175	0.6876096382
1013	4.64052238	0.6876696682
1014	4.640495741	0.6874612306
1015	4.640480222	0.6876196432
1016	4.64046586	0.6877497082
1017	4.640448841	0.6873786893
1018	4.640429158	0.6875487744
1019	4.640413669	0.687830582
1020	4.640396865	0.6878856095
1021	4.640379326	0.6876738369
1022	4.640357585	0.687810572
1023	4.640339571	0.6879431382
1024	4.640315065	0.6879381357
1025	4.640297457	0.6880631983
1026	4.640283819	0.6881382358
1027	4.640262915	0.6882699683
1028	4.64024901	0.6885617809
1029	4.64021516	0.6884467234
1030	4.640198841	0.6881332333
1031	4.640162854	0.6882874771
1032	4.640148252	0.6882274471
1033	4.640127885	0.6883550108
1034	4.640115911	0.6885642821
1035	4.640098771	0.6889836585
1036	4.640082399	0.689152076
1037	4.640059737	0.6890470235
1038	4.640044358	0.689085376
1039	4.640031028	0.6891437385
1040	4.640020608	0.6891537435
1041	4.639996069	0.689008671
1042	4.639973464	0.6890670335
1043	4.639958683	0.6892021011
1044	4.639945062	0.689172086
1045	4.639929225	0.6895406036
1046	4.639901909	0.6897807237
1047	4.639886372	0.6899758212
1048	4.639873278	0.6900608638
1049	4.639853393	0.6902509588
1050	4.639842281	0.6902642988
1051	4.639823588	0.6904410539
1052	4.639805745	0.6904460564
1053	4.639789631	0.6904443889
1054	4.639764647	0.6904060364
1055	4.639757513	0.6904493914
1056	4.639741562	0.6904243789
1057	4.639706987	0.6906444889
1058	4.639685939	0.6907695514
1059	4.639679156	0.6907362014
1060	4.639651643	0.6907678839
1061	4.639632486	0.6912047691
1062	4.639611271	0.6912081041
1063	4.639597193	0.6912764716
1064	4.639582703	0.6910096715
1065	4.639548732	0.6909262965
1066	4.639535502	0.6909529765
1067	4.639517128	0.6905494414
1068	4.639502084	0.6905594464
1069	4.639467769	0.690824579
1070	4.639449998	0.6906711689
1071	4.63942292	0.6907412039
1072	4.639397962	0.6908562615
1073	4.63938306	0.6907978989
1074	4.639372301	0.6906378189
1075	4.63935625	0.6906678339
1076	4.639339832	0.6907862264
1077	4.639307943	0.690994664
1078	4.639270099	0.690974654
1079	4.639250377	0.691041354
1080	4.639235356	0.6912497916
1081	4.639211704	0.6912414541
1082	4.63919537	0.6912064366
1083	4.639179926	0.6911230615
1084	4.639161838	0.691148074
1085	4.63914387	0.6912114391
1086	4.639131067	0.6911664165
1087	4.639120955	0.6912031016
1088	4.639104069	0.6910296815
1089	4.639084687	0.6911364015
1090	4.639051214	0.6911664165
1091	4.639028391	0.6910396865
1092	4.639012487	0.6912047691
1093	4.638994992	0.691038019
1094	4.638979752	0.6907528764
1095	4.638967666	0.6912831416
1096	4.63896435	0.6913431716
1097	4.638949826	0.6915682841
1098	4.638936366	0.6915399366
1099	4.638924872	0.6916116392
1100	4.638909542	0.6919201267
1101	4.638893431	0.6916366517
1102	4.638884134	0.6919251292
1103	4.638862343	0.6919017842
1104	4.638848821	0.6917583792
1105	4.63883379	0.6916983492
1106	4.638820428	0.6918967817
1107	4.638795252	0.6916533267
1108	4.63878263	0.6917900617
1109	4.638758543	0.6918609305
1110	4.638743915	0.691879273
1111	4.638728277	0.6918075705
1112	4.638714539	0.691805903
1113	4.638694605	0.6917025179
1114	4.638681765	0.6917108554
1115	4.638665381	0.6918342505
1116	4.638664799	0.6918342505
1117	4.638631197	0.6917266967
1118	4.638613622	0.6918701017
1119	4.638594381	0.6917066867
1120	4.638570914	0.6918100717
1121	4.638541399	0.6916183092
1122	4.638516632	0.6918450892
1123	4.638473818	0.6918367517
1124	4.63845789	0.6917050192
1125	4.63844017	0.6917400367
1126	4.638421814	0.6919368017
1127	4.638409396	0.6920768718
1128	4.638382109	0.6924842977
1129	4.638358677	0.6926852315
1130	4.638344114	0.6924050914
1131	4.638333222	0.6925251515
1132	4.638313012	0.6927519315
1133	4.638308653	0.6928186315
1134	4.638302582	0.6928186315
1135	4.638294323	0.6929153466
1136	4.638275921	0.692820299
1137	4.638254334	0.6929753766
1138	4.638242749	0.6932730254
1139	4.638228353	0.693531488
1140	4.638214773	0.6933197154
1141	4.638195091	0.6936373742
1142	4.638182529	0.6936423767
1143	4.638161936	0.6939416931
1144	4.638158347	0.6939216831
1145	4.638142566	0.693474793
1146	4.638137247	0.6934497804
1147	4.638123953	0.6937632705
1148	4.638112116	0.6937832805
1149	4.638095327	0.693764938
1150	4.638082509	0.6934547829
1151	4.638058547	0.693541493
1152	4.638042914	0.6935731755
1153	4.638025832	0.6930629203
1154	4.638003029	0.6932196654
1155	4.637989933	0.6931796454
1156	4.637978214	0.6931429604
1157	4.637963296	0.6932246679
1158	4.637947026	0.6932763604
1159	4.637933366	0.6934414429
1160	4.63792098	0.6937599355
1161	4.637893422	0.6937332555
1162	4.637854981	0.6940167306
1163	4.637824009	0.6940400756
1164	4.637807927	0.6938132955
1165	4.637794615	0.693708243
1166	4.637776417	0.6935598355
1167	4.637749939	0.6934197654
1168	4.637729972	0.6937032405
1169	4.637701732	0.6936690568
1170	4.637689433	0.6938591518
1171	4.637674817	0.693721583
1172	4.637660533	0.6935598355
1173	4.637644872	0.693711578
1174	4.637631434	0.693784948
1175	4.637623026	0.693784948
1176	4.637604644	0.693614863
1177	4.637593733	0.6937699405
1178	4.637584812	0.6939016731
1179	4.637567641	0.6939216831
1180	4.637551349	0.693778278
1181	4.637536847	0.6936732255
1182	4.637524159	0.6935098105
1183	4.637507008	0.6935998555
1184	4.637493392	0.6935456617
1185	4.637474322	0.6935089767
1186	4.637458454	0.6933522317
1187	4.637444538	0.6934756267
1188	4.637417943	0.6936040242
1189	4.637391957	0.6939942193
1190	4.63736932	0.694472792
1191	4.637348059	0.6943193819
1192	4.637334662	0.694489467
1193	4.637330795	0.6945645045
1194	4.637321158	0.6946912345
1195	4.637300866	0.6950714246
1196	4.637290766	0.6949013396
1197	4.637263867	0.694852982
1198	4.637246183	0.6951014396
1199	4.63723363	0.6951247846
1200	4.637223098	0.6952548496
1201	4.637199162	0.6952214996
1202	4.637185835	0.6951397921
1203	4.637177058	0.6948212995
1204	4.637164862	0.694809627
1205	4.637143176	0.6950680896
1206	4.637138343	0.6951481296
1207	4.637124095	0.6951181146
1208	4.63711412	0.6950680896
1209	4.637100981	0.6949930521
1210	4.637087123	0.6950647546
1211	4.637071915	0.6949763771
1212	4.637067469	0.6949763771
1213	4.637051479	0.6949046746
1214	4.637031531	0.6948446445
1215	4.637006975	0.6948729921
1216	4.636988932	0.6949438608
1217	4.636982512	0.6950038908
1218	4.636953537	0.6953173809
1219	4.636939175	0.6953523984
1220	4.636932198	0.6952923684
1221	4.636917301	0.6952773609
1222	4.636899015	0.695664221
1223	4.636880376	0.695757601
1224	4.636863326	0.6959160136
1225	4.63684293	0.6960644211
1226	4.636829343	0.6961694736
1227	4.636810648	0.6963195487
1228	4.636780813	0.6961327886
1229	4.636763948	0.6961061086
1230	4.636744715	0.6957225835
1231	4.636736471	0.6956758935
1232	4.636723593	0.6956525485
1233	4.636717979	0.6956858985
1234	4.636695388	0.695810961
1235	4.636680177	0.695810961
1236	4.636669531	0.695814296
1237	4.636648534	0.6954787116
1238	4.636628459	0.6955737591
1239	4.636606227	0.6959139292
1240	4.636595598	0.6960439942
1241	4.636580839	0.6961557167
1242	4.6365759	0.6962057418
1243	4.6365571	0.6963836085
1244	4.63653658	0.6965937135
1245	4.636514985	0.6967154411
1246	4.636510401	0.6967404536
1247	4.636499102	0.6967304486
1248	4.636482027	0.6968121561
1249	4.636464405	0.6970672836
1250	4.636449241	0.6968204936
1251	4.636427813	0.6966737535
1252	4.636411166	0.6967554611
1253	4.636390335	0.696588711
1254	4.636370027	0.6967637986
1255	4.636349603	0.6967071036
1256	4.636336991	0.6968288311
1257	4.636329402	0.6969522261
1258	4.636318175	0.6969772386
1259	4.636302645	0.6969188761
1260	4.636287485	0.6967771386
1261	4.636271146	0.6966637485
1262	4.636242747	0.6962018509
1263	4.636213245	0.696331916
1264	4.636199238	0.6965436885
1265	4.636184554	0.6965270135
1266	4.636172099	0.6964302985
1267	4.636143244	0.6963902785
1268	4.636123212	0.6967254461
1269	4.636105803	0.6967071036
1270	4.636090707	0.6968655161
1271	4.636061555	0.6966303985
1272	4.63603655	0.6965970485
1273	4.636025852	0.696512006
1274	4.63601863	0.696435301
1275	4.636010213	0.6966604135
1276	4.635981343	0.6965703685
1277	4.635959274	0.6964924129
1278	4.635948344	0.6967408704
1279	4.635916559	0.696879273
1280	4.63589888	0.696959313
1281	4.635885509	0.6969276305
1282	4.635861563	0.697096048
1283	4.635840616	0.6966474904
1284	4.635817799	0.697072703
1285	4.635807132	0.6972477906
1286	4.635795712	0.6972844756
1287	4.635781427	0.6972394531
1288	4.635757264	0.6976613307
1289	4.635744799	0.6977547107
1290	4.635730665	0.6978214107
1291	4.635714053	0.6977713857
1292	4.635687652	0.6975529431
1293	4.635673431	0.6975846256
1294	4.635653398	0.6977759713
1295	4.63564258	0.6978393363
1296	4.6356282	0.6978293313
1297	4.635602436	0.6979177089
1298	4.635588056	0.6979227114
1299	4.635576117	0.697780418
1300	4.635559636	0.6973952254
1301	4.635543264	0.6973752154
1302	4.635514285	0.6974772108
1303	4.635497541	0.6974572008
1304	4.635480433	0.6975355733
1305	4.635463367	0.6974321883
1306	4.635445375	0.6974421933
1307	4.635433287	0.6976289534
1308	4.635429238	0.6976489634
1309	4.635412234	0.6974722083
1310	4.635408149	0.6974722083
1311	4.635394339	0.6977706909
1312	4.635371221	0.698230921
1313	4.635357098	0.6982092435
1314	4.63534152	0.6982792785
1315	4.635320662	0.6982601023
1316	4.635307526	0.6979516147
1317	4.63529373	0.6981100272
1318	4.635286639	0.6981500472
1319	4.635262285	0.6979966372
1320	4.635248802	0.6980233172
1321	4.635230089	0.6980816797
1322	4.635204458	0.6983701573
1323	4.635194761	0.6984535323
1324	4.635181497	0.6986836474
1325	4.635158285	0.6986552999
1326	4.635134933	0.6987086599
1327	4.635123532	0.6990555
1328	4.635110057	0.6990942694
1329	4.635097103	0.6989375243
1330	4.635085195	0.6990571675
1331	4.635074016	0.6990071425
1332	4.635052249	0.6989237674
1333	4.635036184	0.6987987049
1334	4.63502377	0.6987470124
1335	4.635010819	0.6987186649
1336	4.634990161	0.6984918848
1337	4.634978232	0.6985135623
1338	4.634951154	0.6986419599
1339	4.63494716	0.6986419599
1340	4.634932525	0.6983167973
1341	4.634923712	0.6983167973
1342	4.634911262	0.6983768273
1343	4.634896216	0.6985535823
1344	4.634882172	0.6987570174
1345	4.634864814	0.6989554499
1346	4.634851428	0.6989437774
1347	4.634833219	0.6988820799
1348	4.634822291	0.6990471625
1349	4.634804059	0.699072175
1350	4.634792041	0.699272275
1351	4.634781764	0.6992272525
1352	4.634763151	0.6991305375
1353	4.634747342	0.699065505
1354	4.634734765	0.6993139625
1355	4.634717249	0.6995891001
1356	4.634701561	0.6994973876
1357	4.634693811	0.6993873326
1358	4.634681781	0.6992472625
1359	4.634670216	0.6993990051
1360	4.634655874	0.6996741426
1361	4.634647018	0.6996924851
1362	4.634633717	0.6997024901
1363	4.634618622	0.6996858151
1364	4.634606781	0.6997008226
1365	4.634591441	0.6997858652
1366	4.634572593	0.6999501139
1367	4.634548711	0.6998984214
1368	4.634528587	0.699970124
1369	4.634497261	0.6996849814
1370	4.634478328	0.6995249013
1371	4.634464839	0.6994682063
1372	4.634451596	0.6998317214
1373	4.634445317	0.6998817464
1374	4.634428441	0.6995790951
1375	4.634424289	0.6995790951
1376	4.63441148	0.6994423601
1377	4.634400681	0.6994840476
1378	4.634393508	0.6994673726
1379	4.634381222	0.6996424601
1380	4.634359664	0.6995146184
1381	4.634350662	0.6995846534
1382	4.634326191	0.699743066
1383	4.634313151	0.6994962759
1384	4.634296223	0.6993628759
1385	4.634283745	0.6993662109
1386	4.634269554	0.6995529709
1387	4.634255576	0.6994846034
1388	4.634245281	0.6995946584
1389	4.634229241	0.6994645934
1390	4.634220143	0.6994796009
1391	4.634211382	0.6996357901
1392	4.634180988	0.6994495859
1393	4.634167702	0.6995829859
1394	4.634150445	0.6995946584
1395	4.634131521	0.6995829859
1396	4.634128423	0.6996163359
1397	4.63411521	0.699673031
1398	4.634101604	0.6993912234
1399	4.634091432	0.6995296259
1400	4.6340706	0.6994712634
1401	4.634053637	0.6992494859
1402	4.634037761	0.6995262909
1403	4.634020105	0.6992961759
1404	4.634010258	0.6992361459
1405	4.634001529	0.6992544884
1406	4.633976911	0.6991777833
1407	4.633957318	0.6991511033
1408	4.63393438	0.6992228058
1409	4.633924358	0.6992828359
1410	4.633910715	0.6992077983
1411	4.633897516	0.6993695459
1412	4.633881384	0.6993111834
1413	4.633864861	0.6993428659
1414	4.633854206	0.6997580735
1415	4.63383984	0.699693041
1416	4.633833134	0.6999615085
1417	4.633813821	0.6999248235
1418	4.633793056	0.6998447835
1419	4.63378359	0.699953171
1420	4.633767954	0.7000448836
1421	4.633741629	0.7002049636
1422	4.633727903	0.7003100161
1423	4.63371606	0.7003750486
1424	4.63369999	0.7001265911
1425	4.633682364	0.7002524874
1426	4.633661387	0.6998239397
1427	4.633649066	0.699929826
1428	4.633637642	0.699953171
1429	4.633619787	0.699943166
1430	4.633604296	0.6996413485
1431	4.633589812	0.6996680285
1432	4.633564946	0.699729726
1433	4.633554096	0.6996880385
1434	4.633543413	0.699993191
1435	4.633532355	0.7002233061
1436	4.633507313	0.7003517036
1437	4.633495577	0.7000932411
1438	4.633484325	0.7003817186
1439	4.633470743	0.7003083486
1440	4.633458213	0.7002833361
1441	4.633447922	0.7002941749
1442	4.633430987	0.7002724974
1443	4.633418184	0.7002491524
1444	4.633404215	0.7001290923
1445	4.633391363	0.7002708299
1446	4.633374202	0.7001874548
1447	4.633353017	0.7005843199
1448	4.633332856	0.7005459674
1449	4.633324117	0.70065102
1450	4.633309921	0.7006526875
1451	4.633284391	0.7003642099
1452	4.633273388	0.7005659774
1453	4.633259712	0.7005734812
1454	4.633249227	0.7003983936
1455	4.633210468	0.7004434162
1456	4.633200211	0.7006368462
1457	4.63319169	0.7004617587
1458	4.633184002	0.7005251237
1459	4.633170391	0.7005017787
1460	4.63316244	0.7005468012
1461	4.633150286	0.7006902062
1462	4.63313305	0.7007969262
1463	4.633121407	0.7013021789
1464	4.633112728	0.7009336613
1465	4.633096115	0.7009003113
1466	4.633085383	0.7010537213
1467	4.633070182	0.7013105164
1468	4.633060654	0.7013138514
1469	4.633039605	0.7012905064
1470	4.633017815	0.7012254738
1471	4.63299953	0.7011904563
1472	4.632981646	0.7014405814
1473	4.632954108	0.7010570563
1474	4.63293246	0.7009486688
1475	4.63291758	0.7010737313
1476	4.6329092	0.7009786838
1477	4.632896228	0.7011587738
1478	4.632883341	0.7013055139
1479	4.632882613	0.7013305264
1480	4.632867992	0.7011637763
1481	4.63285271	0.701264938
1482	4.63283204	0.7013849981
1483	4.632822093	0.7013833306
1484	4.632801274	0.701068173
1485	4.632788239	0.701331638
1486	4.632773253	0.7015417431
1487	4.632755496	0.7014917181
1488	4.632742936	0.7015917681
1489	4.632725437	0.7016568006
1490	4.632711491	0.7015867656
1491	4.632696289	0.7013233005
1492	4.632669836	0.7015122839
1493	4.632657084	0.7018874715
1494	4.632645206	0.7020692291
1495	4.63263017	0.701845784
1496	4.632618399	0.7022943416
1497	4.632606008	0.7025761492
1498	4.632590605	0.7028679618
1499	4.632576647	0.702927158
1500	4.632565412	0.702893808
1501	4.63255804	0.7029955255
1502	4.632547428	0.7030472181
1503	4.632536388	0.702993858
1504	4.632528255	0.702933828
1505	4.632521212	0.702797093
1506	4.632512908	0.702780418
1507	4.632493101	0.7026103329
1508	4.632457449	0.7026686955
1509	4.632441625	0.7026353455
1510	4.632418006	0.7026686955
1511	4.632391798	0.7026728642
1512	4.632383459	0.7024877717
1513	4.632370892	0.7025678117
1514	4.632360583	0.70233992
1515	4.632345538	0.70234659
1516	4.632333512	0.7022915624
1517	4.632312478	0.7023510366
1518	4.632295543	0.7022248624
1519	4.632278276	0.7020797899
1520	4.632267316	0.7021048024
1521	4.632238881	0.7021181424
1522	4.632219689	0.7022243066
1523	4.632195379	0.7021676116
1524	4.632190998	0.7021676116
1525	4.632169554	0.7021926241
1526	4.632165864	0.7021926241
1527	4.63215091	0.7023226891
1528	4.632134352	0.7023477016
1529	4.63212028	0.7022643266
1530	4.632104062	0.7021781724
1531	4.632091563	0.7023816075
1532	4.632082022	0.7025350175
1533	4.632066581	0.7026083875
1534	4.632045928	0.7026183925
1535	4.632028968	0.7028134901
1536	4.632018709	0.7028451726
1537	4.632003873	0.7025516925
1538	4.631990877	0.7026050525
1539	4.631983373	0.7025050025
1540	4.631955997	0.7027517926
1541	4.631945132	0.7028401701
1542	4.631932471	0.7027868101
1543	4.631920942	0.7024333
1544	4.631908834	0.702636735
1545	4.631893333	0.7024849925
1546	4.631876164	0.7025361292
1547	4.631862918	0.7025294592
1548	4.631838028	0.7023760491
1549	4.631827212	0.7024210716
1550	4.631816456	0.7025427992
1551	4.631806492	0.7025127842
1552	4.631797476	0.7025127842
1553	4.631781611	0.7025427992
1554	4.631769254	0.7026478517
1555	4.631765176	0.7026978767
1556	4.631745307	0.7026995442
1557	4.631740855	0.7027195542
1558	4.631730762	0.7027245567
1559	4.631703668	0.7027145517
1560	4.6316883	0.7027262242
1561	4.631674373	0.7027629092
1562	4.63166473	0.7029113168
1563	4.631648695	0.7030897393
1564	4.631632848	0.7031347618
1565	4.631622987	0.7032548219
1566	4.631614719	0.7028996443
1567	4.631608296	0.7028979768
1568	4.63159325	0.7031380968
1569	4.63157548	0.7031414318
1570	4.631558512	0.7032248068
1571	4.6315459	0.7031997943
1572	4.631524717	0.703655022
1573	4.631506162	0.7032831694
1574	4.631494841	0.7032831694
1575	4.63148615	0.7033281919
1576	4.631460517	0.7033337502
1577	4.631447023	0.7033370852
1578	4.631433431	0.7034921627
1579	4.63142378	0.7035822078
1580	4.631422478	0.7035822078
1581	4.631405333	0.7036589128
1582	4.631381403	0.7037581291
1583	4.631370933	0.7035630315
1584	4.631358658	0.7037281141
1585	4.63134842	0.7036564115
1586	4.631329547	0.7039332166
1587	4.631319438	0.7041110833
1588	4.631309337	0.7042228058
1589	4.631294087	0.7042228058
1590	4.631279331	0.7039654549
1591	4.631263952	0.7041883442
1592	4.631253957	0.7041527708
1593	4.631221673	0.7043161859
1594	4.631211123	0.7043812184
1595	4.631200922	0.7044790451
1596	4.631190075	0.7045340726
1597	4.631164285	0.7042961759
1598	4.631151632	0.7041911233
1599	4.631141031	0.7042111333
1600	4.631127109	0.7042311433
1601	4.631116129	0.7042561559
1602	4.631100626	0.7043612084
1603	4.631088579	0.7041461008
1604	4.631068758	0.7043028459
1605	4.631055785	0.7042011283
1606	4.6310317	0.7040310433
1607	4.631024018	0.7040743983
1608	4.631012179	0.7041144183
1609	4.630991323	0.7042995109
1610	4.630979986	0.7042261408
1611	4.630958667	0.7041060808
1612	4.630941463	0.7041594408
1613	4.630935174	0.7041394308
1614	4.630923377	0.7040343783
1615	4.630906958	0.7041794508
1616	4.630897916	0.7041494358
1617	4.630884349	0.7041527708
1618	4.630858547	0.7042094658
1619	4.630843301	0.7045246234
1620	4.630821339	0.7049048135
1621	4.630812019	0.7049848535
1622	4.630797758	0.704989856
1623	4.630792105	0.7050282085
1624	4.630769014	0.7050257073
1625	4.630742457	0.7048981435
1626	4.630728915	0.7048581235
1627	4.630719508	0.7048781335
1628	4.630705479	0.7049248235
1629	4.630692036	0.7048881385
1630	4.630679024	0.705003196
1631	4.630659528	0.7052800011
1632	4.630648553	0.7051782836
1633	4.63062747	0.7053283586
1634	4.630617274	0.7053517036
1635	4.630599624	0.7051716136
1636	4.630580022	0.7051532711
1637	4.630563645	0.7051649436
1638	4.630533395	0.7052383136
1639	4.630525116	0.7052216386
1640	4.630512772	0.7051866211
1641	4.630486996	0.7050532211
1642	4.630463591	0.7051282586
1643	4.630460936	0.7051282586
1644	4.630439244	0.705019871
1645	4.630421301	0.7049114835
1646	4.630408831	0.7049815185
1647	4.630399108	0.7051716136
1648	4.630379325	0.7050182035
1649	4.630355364	0.705023206
1650	4.630339352	0.7057013229
1651	4.630319834	0.7057096604
1652	4.630304393	0.7053928353
1653	4.63029115	0.7052460953
1654	4.630277536	0.7050143127
1655	4.630260962	0.7050426602
1656	4.630249899	0.7053111278
1657	4.630234213	0.7053394753
1658	4.630229184	0.7054745428
1659	4.630213938	0.7056129454
1660	4.630193851	0.7059489467
1661	4.630175705	0.7055203991
1662	4.630169943	0.7055954366
1663	4.63015717	0.7053903341
1664	4.630134256	0.7055587516
1665	4.630117654	0.7058386138
1666	4.630107136	0.7059186538
1667	4.630097808	0.7058736313
1668	4.630093938	0.7058736313
1669	4.630083821	0.7058736313
1670	4.63007328	0.7056618587
1671	4.630062839	0.7056076649
1672	4.630053714	0.7054275749
1673	4.630039999	0.7053558724
1674	4.630015106	0.7055909899
1675	4.630000609	0.70595117
1676	4.629988118	0.7058761325
1677	4.629973437	0.7055820966
1678	4.629963626	0.7057788617
1679	4.629952185	0.7059039242
1680	4.629940919	0.7058789117
1681	4.629911004	0.7059461675
1682	4.629899552	0.7061145851
1683	4.629896495	0.7061145851
1684	4.629887936	0.70597785
1685	4.629873926	0.7059028125
1686	4.629856146	0.7058035962
1687	4.629841299	0.7057994275
1688	4.629829688	0.7058828025
1689	4.629815447	0.7060539992
1690	4.629793664	0.706244928
1691	4.629785651	0.7062699405
1692	4.629782185	0.7064000056
1693	4.629757128	0.7064166806
1694	4.629740967	0.7062899505
1695	4.629727596	0.7062899505
1696	4.62971951	0.7062232505
1697	4.629707886	0.706278278
1698	4.629694048	0.7063132955
1699	4.629674103	0.7066451281
1700	4.629659135	0.7067101606
1701	4.629647076	0.7066334556
1702	4.62963767	0.7066467956
1703	4.629618087	0.7066668056
1704	4.629605434	0.7065934356
1705	4.629588287	0.7064983881
1706	4.629572962	0.7062499305
1707	4.629558692	0.7061532155
1708	4.629543272	0.706188233
1709	4.629530157	0.7063308043
1710	4.629509114	0.7064063976
1711	4.629495319	0.7065825969
1712	4.629481408	0.7067243344
1713	4.629480307	0.7067243344
1714	4.629461104	0.7068010394
1715	4.629443139	0.7067365627
1716	4.629428843	0.7068293869
1717	4.629411963	0.7067159969
1718	4.629397802	0.7067565727
1719	4.629380137	0.7065197877
1720	4.629361687	0.7064964427
1721	4.629347406	0.7065875994
1722	4.629334816	0.7066943194
1723	4.629318658	0.7066359569
1724	4.62930427	0.7065325718
1725	4.629293377	0.7066259519
1726	4.629277523	0.7067460119
1727	4.62927085	0.7066459619
1728	4.629252923	0.7069249903
1729	4.629233652	0.7070050303
1730	4.629221336	0.7068466178
1731	4.629206251	0.7067382302
1732	4.629191372	0.7064364127
1733	4.629184759	0.7065714802
1734	4.629174925	0.7070267078
1735	4.629157089	0.7070100328
1736	4.629138932	0.7068616253
1737	4.629120453	0.7067815852
1738	4.629109623	0.7068766328
1739	4.629098846	0.7070633928
1740	4.629080308	0.7070333778
1741	4.629063745	0.7074569229
1742	4.629053843	0.7072445945
1743	4.629043109	0.7071717803
1744	4.629032603	0.707342977
1745	4.629029394	0.7073763271
1746	4.629019091	0.7073212995
1747	4.629001475	0.7072751654
1748	4.628992234	0.7074052304
1749	4.628979961	0.707690373
1750	4.628962547	0.7075152854
1751	4.628945303	0.7076820355
1752	4.628932381	0.7077287255
1753	4.628920292	0.707683703
1754	4.628913813	0.7076386805
1755	4.628905069	0.7076320104
1756	4.628898412	0.7077153855
1757	4.628885867	0.7074819354
1758	4.628873359	0.7074496971
1759	4.628869055	0.7074496971
1760	4.628856524	0.7074013396
1761	4.628843277	0.7074180146
1762	4.628832228	0.7074180146
1763	4.628819873	0.7075480796
1764	4.628806531	0.7074530321
1765	4.628795078	0.7075747596
1766	4.628789573	0.7076614696
1767	4.628774396	0.7076914846
1768	4.628766727	0.7076514646
1769	4.628753914	0.7077014896
1770	4.628741835	0.7076964871
1771	4.628736088	0.7080616697
1772	4.62872296	0.7078899172
1773	4.628705494	0.7079799622
1774	4.628683554	0.7079582847
1775	4.628669586	0.7078415597
1776	4.628648779	0.7078165472
1777	4.628639319	0.7078015397
1778	4.628628188	0.7077249736
1779	4.62861723	0.7076365961
1780	4.628602343	0.7079334112
1781	4.628593302	0.7080167862
1782	4.628570503	0.7078150186
1783	4.628552988	0.7080551387
1784	4.628536477	0.7079250736
1785	4.628513513	0.7079467512
1786	4.628502382	0.7082368962
1787	4.628488487	0.7082835862
1788	4.62847691	0.7082885887
1789	4.628465044	0.7082519037
1790	4.628442391	0.708174365
1791	4.628426525	0.70846451
1792	4.628414237	0.70853121
1793	4.628391532	0.7087363126
1794	4.628360808	0.7089464177
1795	4.628345606	0.7088246901
1796	4.628340827	0.7089197376
1797	4.628332159	0.7090714802
1798	4.628311602	0.7092165527
1799	4.628287009	0.7090364627
1800	4.628276528	0.7089297426
1801	4.628262796	0.7088280251
1802	4.628252834	0.7090906564
1803	4.62824368	0.7091006614
1804	4.628220614	0.7090673114
1805	4.628208749	0.7090556389
1806	4.628198766	0.709282419
1807	4.628185984	0.7092740815
1808	4.628174956	0.709332444
1809	4.628159179	0.7092273915
1810	4.628155807	0.709362459
1811	4.628143104	0.7094174865
1812	4.62812134	0.7095575566
1813	4.628106218	0.709429159
1814	4.628094351	0.7097026291
1815	4.628086131	0.7099177366
1816	4.628073353	0.7097293091
1817	4.62806604	0.7096492691
1818	4.628049929	0.7096175866
1819	4.628038759	0.7095342116
